OrderID,OrderDate,Revenue,Profit
3065,9/4/2021,867,210
3066,9/5/2021,282,343
3067,9/5/2021,728,166
3068,9/5/2021,893,274
3069,9/5/2021,609,303
3070,9/5/2021,807,232
3071,9/6/2021,645,142
3072,9/6/2021,663,225
3073,9/6/2021,723,259
3074,9/6/2021,863,358
3075,9/6/2021,693,305
3076,9/7/2021,843,41
3077,9/7/2021,326,278
3078,9/7/2021,844,376
3079,9/7/2021,832,124
3080,9/7/2021,535,277
3081,9/8/2021,521,223
3082,9/8/2021,653,329
3083,9/8/2021,120,281
3084,9/8/2021,653,126
3085,9/8/2021,496,270
3086,9/9/2021,724,240
3087,9/9/2021,204,398
3088,9/9/2021,291,241
3089,9/9/2021,116,277
3090,9/9/2021,219,220
3091,9/10/2021,492,386
3092,9/10/2021,524,277
3093,9/10/2021,228,368
3094,9/10/2021,229,244
3095,9/10/2021,671,221
3096,9/11/2021,659,245
3097,9/11/2021,128,255
3098,9/11/2021,196,202
3099,9/11/2021,109,219
3100,9/11/2021,341,376
3101,9/12/2021,925,265
3102,9/12/2021,331,372
3103,9/12/2021,888,130
3104,9/12/2021,383,25
3105,9/12/2021,814,255
3106,9/13/2021,858,146
3107,9/13/2021,901,123
3108,9/13/2021,875,256
3109,9/13/2021,825,174
3110,9/13/2021,299,276
3111,9/14/2021,178,254
3112,9/14/2021,954,308
3113,9/14/2021,955,59
3114,9/14/2021,272,307
3115,9/14/2021,566,216
3116,9/15/2021,680,292
3117,9/15/2021,515,283
3118,9/15/2021,548,76
3119,9/15/2021,186,317
3120,9/15/2021,200,117
3121,9/16/2021,107,156
3122,9/16/2021,944,395
3123,9/16/2021,299,106
3124,9/16/2021,604,261
3125,9/16/2021,186,218
3126,9/17/2021,142,329
3127,9/17/2021,484,103
3128,9/17/2021,720,261
3129,9/17/2021,534,300
3130,9/17/2021,507,342
3131,9/18/2021,582,271
3132,9/18/2021,763,209
3133,9/18/2021,116,171
3134,9/18/2021,744,321
3135,9/18/2021,247,297
3136,9/19/2021,376,158
3137,9/19/2021,331,195
3138,9/19/2021,925,27
3139,9/19/2021,465,314
3140,9/19/2021,327,254
3141,9/20/2021,750,182
3142,9/20/2021,535,68
3143,9/20/2021,498,321
3144,9/20/2021,310,57
3145,9/20/2021,490,155
3146,9/21/2021,598,329
3147,9/21/2021,639,238
3148,9/21/2021,662,367
3149,9/21/2021,590,315
3150,9/21/2021,541,53
3151,9/22/2021,360,371
3152,9/22/2021,872,98
3153,9/22/2021,449,255
3154,9/22/2021,451,292
3155,9/22/2021,619,180
3156,9/23/2021,419,194
3157,9/23/2021,237,385
3158,9/23/2021,649,327
3159,9/23/2021,722,393
3160,9/23/2021,467,240
3161,9/24/2021,319,28
3162,9/24/2021,436,308
3163,9/24/2021,322,132
3164,9/24/2021,747,224
3165,9/24/2021,867,205
3166,9/25/2021,459,360
3167,9/25/2021,428,216
3168,9/25/2021,562,285
3169,9/25/2021,660,281
3170,9/25/2021,903,267
3171,9/26/2021,481,134
3172,9/26/2021,935,140
3173,9/26/2021,689,160
3174,9/26/2021,716,84
3175,9/26/2021,268,295
3176,9/27/2021,316,332
3177,9/27/2021,477,258
3178,9/27/2021,218,321
3179,9/27/2021,289,29
3180,9/27/2021,866,388
3181,9/28/2021,469,252
3182,9/28/2021,877,214
3183,9/28/2021,248,31
3184,9/28/2021,775,196
3185,9/28/2021,751,196
3186,9/29/2021,958,236
3187,9/29/2021,587,30
3188,9/29/2021,869,137
3189,9/29/2021,473,183
3190,9/29/2021,880,58
3191,9/30/2021,792,72
3192,9/30/2021,259,237
3193,9/30/2021,450,225
3194,9/30/2021,387,331
3195,9/30/2021,387,379
3196,10/1/2021,991,75
3197,10/1/2021,325,137
3198,10/1/2021,622,272
3199,10/1/2021,621,305
3200,10/1/2021,882,287
3201,10/2/2021,372,310
3202,10/2/2021,501,352
3203,10/2/2021,282,199
3204,10/2/2021,764,377
3205,10/2/2021,587,254
3206,10/3/2021,926,362
3207,10/3/2021,945,215
3208,10/3/2021,223,327
3209,10/3/2021,725,99
3210,10/3/2021,889,154
3211,10/4/2021,513,41
3212,10/4/2021,824,350
3213,10/4/2021,271,244
3214,10/4/2021,387,77
3215,10/4/2021,534,112
3216,10/5/2021,785,211
3217,10/5/2021,212,122
3218,10/5/2021,987,26
3219,10/5/2021,221,147
3220,10/5/2021,643,74
3221,10/6/2021,321,250
3222,10/6/2021,730,381
3223,10/6/2021,138,81
3224,10/6/2021,596,259
3225,10/6/2021,879,109
3226,10/7/2021,332,251
3227,10/7/2021,629,252
3228,10/7/2021,248,373
3229,10/7/2021,496,352
3230,10/7/2021,760,394
3231,10/8/2021,737,311
3232,10/8/2021,401,364
3233,10/8/2021,459,171
3234,10/8/2021,337,164
3235,10/8/2021,746,149
3236,10/9/2021,762,160
3237,10/9/2021,335,112
3238,10/9/2021,835,133
3239,10/9/2021,302,303
3240,10/9/2021,355,162
3241,10/10/2021,697,242
3242,10/10/2021,761,251
3243,10/10/2021,334,52
3244,10/10/2021,444,295
3245,10/10/2021,633,189
3246,10/11/2021,959,159
3247,10/11/2021,896,376
3248,10/11/2021,880,220
3249,10/11/2021,565,42
3250,10/11/2021,869,243
3251,10/12/2021,640,387
3252,10/12/2021,312,289
3253,10/12/2021,562,366
3254,10/12/2021,535,172
3255,10/12/2021,382,352
3256,10/13/2021,661,104
3257,10/13/2021,706,128
3258,10/13/2021,562,50
3259,10/13/2021,506,248
3260,10/13/2021,187,259
3261,10/14/2021,143,397
3262,10/14/2021,560,382
3263,10/14/2021,377,329
3264,10/14/2021,782,160
3265,10/14/2021,520,175
3266,10/15/2021,800,318
3267,10/15/2021,452,364
3268,10/15/2021,795,390
3269,10/15/2021,614,118
3270,10/15/2021,802,66
3271,10/16/2021,729,346
3272,10/16/2021,118,86
3273,10/16/2021,122,81
3274,10/16/2021,512,128
3275,10/16/2021,129,186
3276,10/17/2021,906,56
3277,10/17/2021,207,138
3278,10/17/2021,466,105
3279,10/17/2021,380,71
3280,10/17/2021,227,110
3281,10/18/2021,328,308
3282,10/18/2021,210,356
3283,10/18/2021,235,317
3284,10/18/2021,461,223
3285,10/18/2021,285,387
3286,10/19/2021,755,257
3287,10/19/2021,683,174
3288,10/19/2021,228,259
3289,10/19/2021,975,155
3290,10/19/2021,360,381
3291,10/20/2021,614,388
3292,10/20/2021,548,83
3293,10/20/2021,999,142
3294,10/20/2021,203,273
3295,10/20/2021,582,133
3296,10/21/2021,323,39
3297,10/21/2021,931,35
3298,10/21/2021,973,164
3299,10/21/2021,965,227
3300,10/21/2021,590,38
3301,10/22/2021,572,395
3302,10/22/2021,109,185
3303,10/22/2021,504,57
3304,10/22/2021,995,200
3305,10/22/2021,401,368
3306,10/23/2021,330,124
3307,10/23/2021,830,119
3308,10/23/2021,165,109
3309,10/23/2021,211,319
3310,10/23/2021,112,351
3311,10/24/2021,492,98
3312,10/24/2021,599,92
3313,10/24/2021,697,195
3314,10/24/2021,333,115
3315,10/24/2021,701,364
3316,10/25/2021,413,122
3317,10/25/2021,665,243
3318,10/25/2021,111,25
3319,10/25/2021,308,141
3320,10/25/2021,113,255
3321,10/26/2021,732,135
3322,10/26/2021,517,182
3323,10/26/2021,536,245
3324,10/26/2021,476,249
3325,10/26/2021,119,201
3326,10/27/2021,686,268
3327,10/27/2021,854,337
3328,10/27/2021,834,229
3329,10/27/2021,169,163
3330,10/27/2021,923,364
3331,10/28/2021,310,115
3332,10/28/2021,200,365
3333,10/28/2021,797,263
3334,10/28/2021,231,105
3335,10/28/2021,722,203
3336,10/29/2021,480,140
3337,10/29/2021,231,351
3338,10/29/2021,119,111
3339,10/29/2021,635,89
3340,10/29/2021,326,152
3341,10/30/2021,253,298
3342,10/30/2021,904,156
3343,10/30/2021,841,333
3344,10/30/2021,568,206
3345,10/30/2021,921,240
3346,10/31/2021,970,65
3347,10/31/2021,504,297
3348,10/31/2021,301,211
3349,10/31/2021,137,27
3350,10/31/2021,871,398
3351,11/1/2021,287,295
3352,11/1/2021,156,198
3353,11/1/2021,119,353
3354,11/1/2021,372,58
3355,11/1/2021,218,312
3356,11/2/2021,682,197
3357,11/2/2021,615,181
3358,11/2/2021,320,350
3359,11/2/2021,625,393
3360,11/2/2021,614,123
3361,11/3/2021,827,180
3362,11/3/2021,840,306
3363,11/3/2021,435,142
3364,11/3/2021,797,73
3365,11/3/2021,154,53
3366,11/4/2021,599,261
3367,11/4/2021,999,397
3368,11/4/2021,987,132
3369,11/4/2021,865,337
3370,11/4/2021,635,42
3371,11/5/2021,261,65
3372,11/5/2021,769,331
3373,11/5/2021,693,154
3374,11/5/2021,258,137
3375,11/5/2021,287,208
3376,11/6/2021,159,150
3377,11/6/2021,916,231
3378,11/6/2021,418,132
3379,11/6/2021,977,63
3380,11/6/2021,310,147
3381,11/7/2021,505,383
3382,11/7/2021,763,177
3383,11/7/2021,208,292
3384,11/7/2021,175,334
3385,11/7/2021,641,374
3386,11/8/2021,413,359
3387,11/8/2021,216,64
3388,11/8/2021,967,127
3389,11/8/2021,803,238
3390,11/8/2021,118,337
3391,11/9/2021,531,334
3392,11/9/2021,784,196
3393,11/9/2021,839,247
3394,11/9/2021,449,210
3395,11/9/2021,282,179
3396,11/10/2021,212,286
3397,11/10/2021,282,377
3398,11/10/2021,580,345
3399,11/10/2021,245,398
3400,11/10/2021,930,209
3401,11/11/2021,727,194
3402,11/11/2021,212,309
3403,11/11/2021,862,376
3404,11/11/2021,575,164
3405,11/11/2021,862,251
3406,11/12/2021,402,379
3407,11/12/2021,924,223
3408,11/12/2021,217,232
3409,11/12/2021,912,59
3410,11/12/2021,260,294
3411,11/13/2021,500,342
3412,11/13/2021,297,101
3413,11/13/2021,359,200
3414,11/13/2021,759,339
3415,11/13/2021,851,102
3416,11/14/2021,146,322
3417,11/14/2021,498,281
3418,11/14/2021,809,291
3419,11/14/2021,658,219
3420,11/14/2021,177,259
3421,11/15/2021,223,199
3422,11/15/2021,174,190
3423,11/15/2021,970,314
3424,11/15/2021,236,196
3425,11/15/2021,701,388
3426,11/16/2021,499,256
3427,11/16/2021,936,157
3428,11/16/2021,604,346
3429,11/16/2021,599,385
3430,11/16/2021,672,330
3431,11/17/2021,237,148
3432,11/17/2021,149,68
3433,11/17/2021,870,183
3434,11/17/2021,718,296
3435,11/17/2021,724,312
3436,11/18/2021,961,135
3437,11/18/2021,353,43
3438,11/18/2021,729,330
3439,11/18/2021,809,44
3440,11/18/2021,948,146
3441,11/19/2021,976,253
3442,11/19/2021,662,228
3443,11/19/2021,856,112
3444,11/19/2021,525,113
3445,11/19/2021,646,346
3446,11/20/2021,401,244
3447,11/20/2021,680,397
3448,11/20/2021,448,299
3449,11/20/2021,931,30
3450,11/20/2021,148,348
3451,11/21/2021,173,31
3452,11/21/2021,803,54
3453,11/21/2021,360,247
3454,11/21/2021,455,239
3455,11/21/2021,681,160
3456,11/22/2021,701,42
3457,11/22/2021,359,102
3458,11/22/2021,737,248
3459,11/22/2021,842,363
3460,11/22/2021,394,99
3461,11/23/2021,740,372
3462,11/23/2021,891,309
3463,11/23/2021,412,350
3464,11/23/2021,711,178
3465,11/23/2021,937,147
3466,11/24/2021,908,209
3467,11/24/2021,281,50
3468,11/24/2021,785,378
3469,11/24/2021,927,34
3470,11/24/2021,463,332
3471,11/25/2021,287,94
3472,11/25/2021,668,53
3473,11/25/2021,642,378
3474,11/25/2021,695,215
3475,11/25/2021,763,350
3476,11/26/2021,647,48
3477,11/26/2021,824,213
3478,11/26/2021,507,35
3479,11/26/2021,975,96
3480,11/26/2021,717,312
3481,11/27/2021,513,100
3482,11/27/2021,441,143
3483,11/27/2021,319,38
3484,11/27/2021,262,121
3485,11/27/2021,319,96
3486,11/28/2021,369,248
3487,11/28/2021,731,316
3488,11/28/2021,947,222
3489,11/28/2021,499,80
3490,11/28/2021,281,45
3491,11/29/2021,717,90
3492,11/29/2021,828,122
3493,11/29/2021,304,345
3494,11/29/2021,681,382
3495,11/29/2021,655,176
3496,11/30/2021,940,382
3497,11/30/2021,912,378
3498,11/30/2021,327,213
3499,11/30/2021,795,294
3500,11/30/2021,718,343
3501,12/1/2021,695,205
3502,12/1/2021,949,345
3503,12/1/2021,349,132
3504,12/1/2021,974,332
3505,12/1/2021,540,184
3506,12/2/2021,632,80
3507,12/2/2021,295,111
3508,12/2/2021,789,305
3509,12/2/2021,618,172
3510,12/2/2021,169,244
3511,12/3/2021,738,146
3512,12/3/2021,498,212
3513,12/3/2021,771,134
3514,12/3/2021,859,281
3515,12/3/2021,302,37
3516,12/4/2021,247,29
3517,12/4/2021,571,111
3518,12/4/2021,754,158
3519,12/4/2021,298,352
3520,12/4/2021,525,376
3521,12/5/2021,765,359
3522,12/5/2021,591,71
3523,12/5/2021,987,214
3524,12/5/2021,995,225
3525,12/5/2021,241,306
3526,12/6/2021,412,385
3527,12/6/2021,264,112
3528,12/6/2021,413,328
3529,12/6/2021,120,164
3530,12/6/2021,181,105
3531,12/7/2021,680,172
3532,12/7/2021,230,21
3533,12/7/2021,698,361
3534,12/7/2021,829,279
3535,12/7/2021,404,183
3536,12/8/2021,470,25
3537,12/8/2021,956,168
3538,12/8/2021,952,224
3539,12/8/2021,483,137
3540,12/8/2021,544,108
3541,12/9/2021,524,173
3542,12/9/2021,260,186
3543,12/9/2021,277,180
3544,12/9/2021,728,289
3545,12/9/2021,807,75
3546,12/10/2021,994,247
3547,12/10/2021,589,356
3548,12/10/2021,426,168
3549,12/10/2021,697,65
3550,12/10/2021,388,163
3551,12/11/2021,692,257
3552,12/11/2021,763,291
3553,12/11/2021,672,139
3554,12/11/2021,672,359
3555,12/11/2021,453,239
3556,12/12/2021,127,27
3557,12/12/2021,142,363
3558,12/12/2021,780,294
3559,12/12/2021,522,372
3560,12/12/2021,697,85
3561,12/13/2021,276,98
3562,12/13/2021,628,105
3563,12/13/2021,709,143
3564,12/13/2021,593,221
3565,12/13/2021,297,169
3566,12/14/2021,709,65
3567,12/14/2021,676,132
3568,12/14/2021,941,110
3569,12/14/2021,952,160
3570,12/14/2021,616,308
3571,12/15/2021,613,237
3572,12/15/2021,121,96
3573,12/15/2021,211,396
3574,12/15/2021,156,353
3575,12/15/2021,165,171
3576,12/16/2021,941,342
3577,12/16/2021,197,258
3578,12/16/2021,243,134
3579,12/16/2021,979,338
3580,12/16/2021,534,388
3581,12/17/2021,736,113
3582,12/17/2021,778,67
3583,12/17/2021,185,210
3584,12/17/2021,687,31
3585,12/17/2021,443,175
3586,12/18/2021,393,191
3587,12/18/2021,670,315
3588,12/18/2021,749,196
3589,12/18/2021,710,360
3590,12/18/2021,803,76
3591,12/19/2021,342,362
3592,12/19/2021,930,359
3593,12/19/2021,660,222
3594,12/19/2021,131,204
3595,12/19/2021,490,140
3596,12/20/2021,376,245
3597,12/20/2021,631,221
3598,12/20/2021,253,349
3599,12/20/2021,482,382
3600,12/20/2021,167,399
3601,12/21/2021,977,375
3602,12/21/2021,983,235
3603,12/21/2021,313,62
3604,12/21/2021,754,394
3605,12/21/2021,475,42
3606,12/22/2021,843,174
3607,12/22/2021,312,205
3608,12/22/2021,178,268
3609,12/22/2021,825,256
3610,12/22/2021,727,312
3611,12/23/2021,703,153
3612,12/23/2021,881,340
3613,12/23/2021,480,41
3614,12/23/2021,779,380
3615,12/23/2021,157,107
3616,12/24/2021,895,172
3617,12/24/2021,125,144
3618,12/24/2021,980,98
3619,12/24/2021,546,365
3620,12/24/2021,165,70
3621,12/25/2021,859,235
3622,12/25/2021,353,195
3623,12/25/2021,998,377
3624,12/25/2021,143,272
3625,12/25/2021,196,265
3626,12/26/2021,653,246
3627,12/26/2021,326,125
3628,12/26/2021,873,212
3629,12/26/2021,778,335
3630,12/26/2021,535,321
3631,12/27/2021,890,55
3632,12/27/2021,700,223
3633,12/27/2021,478,286
3634,12/27/2021,277,287
3635,12/27/2021,526,189
3636,12/28/2021,808,58
3637,12/28/2021,406,158
3638,12/28/2021,878,311
3639,12/28/2021,603,71
3640,12/28/2021,367,306
3641,12/29/2021,685,308
3642,12/29/2021,107,160
3643,12/29/2021,607,165
3644,12/29/2021,575,333
3645,12/29/2021,396,203
3646,12/30/2021,263,171
3647,12/30/2021,584,220
3648,12/30/2021,696,147
3649,12/30/2021,171,306
3650,12/30/2021,666,330
3651,12/31/2021,658,272
3652,12/31/2021,337,285
3653,12/31/2021,203,207
3654,12/31/2021,309,249
3655,12/31/2021,653,290
3656,1/1/2022,927,278
3657,1/1/2022,567,318
3658,1/1/2022,553,217
3659,1/1/2022,367,342
3660,1/1/2022,485,75
3661,1/2/2022,874,338
3662,1/2/2022,947,222
3663,1/2/2022,486,290
3664,1/2/2022,976,128
3665,1/2/2022,358,135
3666,1/3/2022,382,111
3667,1/3/2022,725,157
3668,1/3/2022,974,322
3669,1/3/2022,139,76
3670,1/3/2022,585,69
3671,1/4/2022,319,90
3672,1/4/2022,228,101
3673,1/4/2022,619,391
3674,1/4/2022,712,124
3675,1/4/2022,991,107
3676,1/5/2022,787,21
3677,1/5/2022,718,379
3678,1/5/2022,712,103
3679,1/5/2022,359,62
3680,1/5/2022,465,173
3681,1/6/2022,857,346
3682,1/6/2022,886,113
3683,1/6/2022,643,317
3684,1/6/2022,748,152
3685,1/6/2022,623,84
3686,1/7/2022,913,309
3687,1/7/2022,986,395
3688,1/7/2022,115,276
3689,1/7/2022,228,232
3690,1/7/2022,674,167
3691,1/8/2022,208,80
3692,1/8/2022,986,168
3693,1/8/2022,632,107
3694,1/8/2022,769,343
3695,1/8/2022,368,297
3696,1/9/2022,261,101
3697,1/9/2022,359,148
3698,1/9/2022,201,305
3699,1/9/2022,605,372
3700,1/9/2022,834,299
3701,1/10/2022,670,289
3702,1/10/2022,346,311
3703,1/10/2022,739,222
3704,1/10/2022,894,43
3705,1/10/2022,936,370
3706,1/11/2022,636,330
3707,1/11/2022,230,227
3708,1/11/2022,452,299
3709,1/11/2022,295,224
3710,1/11/2022,892,171
3711,1/12/2022,765,45
3712,1/12/2022,481,213
3713,1/12/2022,744,355
3714,1/12/2022,326,257
3715,1/12/2022,800,340
3716,1/13/2022,575,94
3717,1/13/2022,576,182
3718,1/13/2022,364,318
3719,1/13/2022,471,48
3720,1/13/2022,585,184
3721,1/14/2022,533,356
3722,1/14/2022,745,205
3723,1/14/2022,310,73
3724,1/14/2022,671,314
3725,1/14/2022,476,61
3726,1/15/2022,494,304
3727,1/15/2022,549,157
3728,1/15/2022,463,206
3729,1/15/2022,975,223
3730,1/15/2022,556,61
3731,1/16/2022,824,369
3732,1/16/2022,827,307
3733,1/16/2022,325,45
3734,1/16/2022,230,390
3735,1/16/2022,687,75
3736,1/17/2022,575,272
3737,1/17/2022,897,141
3738,1/17/2022,376,125
3739,1/17/2022,255,149
3740,1/17/2022,859,356
3741,1/18/2022,317,177
3742,1/18/2022,289,395
3743,1/18/2022,516,250
3744,1/18/2022,774,327
3745,1/18/2022,791,110
3746,1/19/2022,645,41
3747,1/19/2022,140,309
3748,1/19/2022,406,129
3749,1/19/2022,437,68
3750,1/19/2022,413,148
3751,1/20/2022,174,92
3752,1/20/2022,378,359
3753,1/20/2022,275,72
3754,1/20/2022,995,375
3755,1/20/2022,761,399
3756,1/21/2022,372,187
3757,1/21/2022,936,64
3758,1/21/2022,719,124
3759,1/21/2022,750,169
3760,1/21/2022,961,165
3761,1/22/2022,882,223
3762,1/22/2022,958,381
3763,1/22/2022,388,318
3764,1/22/2022,823,186
3765,1/22/2022,992,220
3766,1/23/2022,371,153
3767,1/23/2022,165,230
3768,1/23/2022,582,67
3769,1/23/2022,347,145
3770,1/23/2022,255,258
3771,1/24/2022,146,26
3772,1/24/2022,553,291
3773,1/24/2022,300,390
3774,1/24/2022,759,56
3775,1/24/2022,223,230
3776,1/25/2022,100,184
3777,1/25/2022,858,144
3778,1/25/2022,954,356
3779,1/25/2022,739,211
3780,1/25/2022,290,237
3781,1/26/2022,678,233
3782,1/26/2022,615,81
3783,1/26/2022,541,347
3784,1/26/2022,914,180
3785,1/26/2022,905,85
3786,1/27/2022,242,305
3787,1/27/2022,290,258
3788,1/27/2022,632,39
3789,1/27/2022,326,207
3790,1/27/2022,412,101
3791,1/28/2022,728,382
3792,1/28/2022,401,221
3793,1/28/2022,753,151
3794,1/28/2022,559,56
3795,1/28/2022,500,151
3796,1/29/2022,650,96
3797,1/29/2022,492,108
3798,1/29/2022,966,272
3799,1/29/2022,863,363
3800,1/29/2022,944,213
3801,1/30/2022,306,195
3802,1/30/2022,309,52
3803,1/30/2022,214,77
3804,1/30/2022,836,220
3805,1/30/2022,745,47
3806,1/31/2022,350,54
3807,1/31/2022,318,144
3808,1/31/2022,506,340
3809,1/31/2022,542,61
3810,1/31/2022,702,104
3811,2/1/2022,453,207
3812,2/1/2022,987,130
3813,2/1/2022,657,290
3814,2/1/2022,649,344
3815,2/1/2022,241,124
3816,2/2/2022,711,339
3817,2/2/2022,600,60
3818,2/2/2022,939,234
3819,2/2/2022,801,90
3820,2/2/2022,646,75
3821,2/3/2022,758,255
3822,2/3/2022,641,300
3823,2/3/2022,945,124
3824,2/3/2022,606,394
3825,2/3/2022,695,181
3826,2/4/2022,980,210
3827,2/4/2022,380,28
3828,2/4/2022,523,79
3829,2/4/2022,955,324
3830,2/4/2022,369,244
3831,2/5/2022,253,326
3832,2/5/2022,713,207
3833,2/5/2022,826,89
3834,2/5/2022,761,312
3835,2/5/2022,182,306
3836,2/6/2022,721,188
3837,2/6/2022,998,81
3838,2/6/2022,525,368
3839,2/6/2022,374,33
3840,2/6/2022,812,183
3841,2/7/2022,383,264
3842,2/7/2022,272,354
3843,2/7/2022,426,27
3844,2/7/2022,817,173
3845,2/7/2022,162,55
3846,2/8/2022,172,67
3847,2/8/2022,862,104
3848,2/8/2022,735,47
3849,2/8/2022,474,215
3850,2/8/2022,732,227
3851,2/9/2022,607,223
3852,2/9/2022,886,326
3853,2/9/2022,497,123
3854,2/9/2022,219,249
3855,2/9/2022,536,120
3856,2/10/2022,928,48
3857,2/10/2022,775,146
3858,2/10/2022,564,357
3859,2/10/2022,385,29
3860,2/10/2022,364,125
3861,2/11/2022,419,186
3862,2/11/2022,772,276
3863,2/11/2022,475,314
3864,2/11/2022,919,296
3865,2/11/2022,188,84
3866,2/12/2022,753,290
3867,2/12/2022,302,207
3868,2/12/2022,920,336
3869,2/12/2022,838,157
3870,2/12/2022,433,362
3871,2/13/2022,321,124
3872,2/13/2022,140,53
3873,2/13/2022,807,399
3874,2/13/2022,167,129
3875,2/13/2022,875,52
3876,2/14/2022,613,373
3877,2/14/2022,972,250
3878,2/14/2022,736,336
3879,2/14/2022,721,285
3880,2/14/2022,697,201
3881,2/15/2022,731,359
3882,2/15/2022,226,84
3883,2/15/2022,354,352
3884,2/15/2022,794,20
3885,2/15/2022,115,152
3886,2/16/2022,576,99
3887,2/16/2022,161,290
3888,2/16/2022,980,260
3889,2/16/2022,531,47
3890,2/16/2022,769,242
3891,2/17/2022,367,42
3892,2/17/2022,134,128
3893,2/17/2022,878,126
3894,2/17/2022,675,164
3895,2/17/2022,593,388
3896,2/18/2022,661,373
3897,2/18/2022,568,158
3898,2/18/2022,866,303
3899,2/18/2022,760,317
3900,2/18/2022,424,118
3901,2/19/2022,403,336
3902,2/19/2022,375,142
3903,2/19/2022,968,339
3904,2/19/2022,783,306
3905,2/19/2022,300,100
3906,2/20/2022,544,29
3907,2/20/2022,423,27
3908,2/20/2022,134,224
3909,2/20/2022,581,334
3910,2/20/2022,827,216
3911,2/21/2022,579,217
3912,2/21/2022,164,49
3913,2/21/2022,107,39
3914,2/21/2022,400,67
3915,2/21/2022,442,149
3916,2/22/2022,530,312
3917,2/22/2022,523,151
3918,2/22/2022,431,375
3919,2/22/2022,537,73
3920,2/22/2022,687,397
3921,2/23/2022,273,300
3922,2/23/2022,658,284
3923,2/23/2022,626,234
3924,2/23/2022,972,309
3925,2/23/2022,758,62
3926,2/24/2022,125,93
3927,2/24/2022,919,369
3928,2/24/2022,704,297
3929,2/24/2022,505,345
3930,2/24/2022,331,261
3931,2/25/2022,632,149
3932,2/25/2022,918,369
3933,2/25/2022,649,213
3934,2/25/2022,887,51
3935,2/25/2022,604,125
3936,2/26/2022,768,223
3937,2/26/2022,278,20
3938,2/26/2022,231,264
3939,2/26/2022,922,91
3940,2/26/2022,554,325
3941,2/27/2022,447,34
3942,2/27/2022,639,72
3943,2/27/2022,871,27
3944,2/27/2022,505,349
3945,2/27/2022,175,65
3946,2/28/2022,678,344
3947,2/28/2022,953,133
3948,2/28/2022,591,166
3949,2/28/2022,293,185
3950,2/28/2022,261,398
3951,3/1/2022,446,158
3952,3/1/2022,460,136
3953,3/1/2022,868,318
3954,3/1/2022,683,295
3955,3/1/2022,186,296
3956,3/2/2022,361,357
3957,3/2/2022,313,332
3958,3/2/2022,764,197
3959,3/2/2022,821,349
3960,3/2/2022,672,373
3961,3/3/2022,879,173
3962,3/3/2022,361,220
3963,3/3/2022,829,385
3964,3/3/2022,382,134
3965,3/3/2022,747,178
3966,3/4/2022,566,61
3967,3/4/2022,479,266
3968,3/4/2022,461,87
3969,3/4/2022,548,345
3970,3/4/2022,540,353
3971,3/5/2022,192,215
3972,3/5/2022,720,109
3973,3/5/2022,852,130
3974,3/5/2022,966,387
3975,3/5/2022,523,378
3976,3/6/2022,241,164
3977,3/6/2022,390,294
3978,3/6/2022,531,198
3979,3/6/2022,848,260
3980,3/6/2022,951,345
3981,3/7/2022,923,338
3982,3/7/2022,788,350
3983,3/7/2022,752,172
3984,3/7/2022,800,123
3985,3/7/2022,148,94
3986,3/8/2022,401,147
3987,3/8/2022,980,218
3988,3/8/2022,289,173
3989,3/8/2022,235,75
3990,3/8/2022,654,297
3991,3/9/2022,503,364
3992,3/9/2022,991,38
3993,3/9/2022,964,178
3994,3/9/2022,701,45
3995,3/9/2022,906,188
3996,3/10/2022,440,42
3997,3/10/2022,856,66
3998,3/10/2022,803,32
3999,3/10/2022,417,236
4000,3/10/2022,717,341
4001,3/11/2022,462,213
4002,3/11/2022,921,163
4003,3/11/2022,481,92
4004,3/11/2022,332,175
4005,3/11/2022,876,96
4006,3/12/2022,443,188
4007,3/12/2022,648,306
4008,3/12/2022,916,104
4009,3/12/2022,652,201
4010,3/12/2022,628,334
4011,3/13/2022,955,316
4012,3/13/2022,888,131
4013,3/13/2022,918,249
4014,3/13/2022,670,115
4015,3/13/2022,282,187
4016,3/14/2022,140,397
4017,3/14/2022,650,175
4018,3/14/2022,496,124
4019,3/14/2022,803,212
4020,3/14/2022,878,349
4021,3/15/2022,593,151
4022,3/15/2022,758,374
4023,3/15/2022,432,157
4024,3/15/2022,226,350
4025,3/15/2022,657,289
4026,3/16/2022,656,57
4027,3/16/2022,100,64
4028,3/16/2022,267,182
4029,3/16/2022,719,350
4030,3/16/2022,118,272
4031,3/17/2022,431,188
4032,3/17/2022,683,304
4033,3/17/2022,555,293
4034,3/17/2022,208,39
4035,3/17/2022,367,258
4036,3/18/2022,544,289
4037,3/18/2022,339,329
4038,3/18/2022,400,50
4039,3/18/2022,701,333
4040,3/18/2022,202,123
4041,3/19/2022,349,189
4042,3/19/2022,552,205
4043,3/19/2022,619,147
4044,3/19/2022,252,229
4045,3/19/2022,958,300
4046,3/20/2022,273,272
4047,3/20/2022,442,38
4048,3/20/2022,769,219
4049,3/20/2022,530,239
4050,3/20/2022,826,155
4051,3/21/2022,788,242
4052,3/21/2022,786,22
4053,3/21/2022,951,255
4054,3/21/2022,949,361
4055,3/21/2022,757,247
4056,3/22/2022,423,161
4057,3/22/2022,772,28
4058,3/22/2022,738,209
4059,3/22/2022,519,369
4060,3/22/2022,693,184
4061,3/23/2022,584,158
4062,3/23/2022,758,295
